datetime,city,pm25
2023-01-05 02:00:00+00:00,Bangkok,25.333333333333332
2023-01-05 03:00:00+00:00,Bangkok,25.666666666666668
2023-01-05 04:00:00+00:00,Bangkok,25.0
2023-01-05 05:00:00+00:00,Bangkok,25.0
2023-01-05 06:00:00+00:00,Bangkok,25.0
2023-01-05 07:00:00+00:00,Bangkok,25.0
2023-01-05 08:00:00+00:00,Bangkok,25.0
2023-01-05 09:00:00+00:00,Bangkok,25.0
2023-01-05 10:00:00+00:00,Bangkok,25.0
2023-01-05 11:00:00+00:00,Bangkok,25.333333333333332
2023-01-05 12:00:00+00:00,Bangkok,25.333333333333332
2023-01-05 13:00:00+00:00,Bangkok,25.0
2023-01-05 14:00:00+00:00,Bangkok,24.0
2023-01-05 15:00:00+00:00,Bangkok,24.333333333333332
2023-01-05 16:00:00+00:00,Bangkok,24.0
2023-01-05 17:00:00+00:00,Bangkok,23.333333333333332
2023-01-05 18:00:00+00:00,Bangkok,23.0
2023-01-05 19:00:00+00:00,Bangkok,22.666666666666668
2023-01-05 20:00:00+00:00,Bangkok,22.0
2023-01-05 21:00:00+00:00,Bangkok,22.0
2023-01-05 22:00:00+00:00,Bangkok,22.0
2023-01-05 23:00:00+00:00,Bangkok,21.333333333333332
2023-01-06 00:00:00+00:00,Bangkok,20.333333333333332
2023-01-06 01:00:00+00:00,Bangkok,20.0
2023-01-06 02:00:00+00:00,Bangkok,20.0
2023-01-06 03:00:00+00:00,Bangkok,19.0
2023-01-06 04:00:00+00:00,Bangkok,19.0
2023-01-06 05:00:00+00:00,Bangkok,19.0
2023-01-06 06:00:00+00:00,Bangkok,18.666666666666668
2023-01-06 07:00:00+00:00,Bangkok,19.0
2023-01-06 08:00:00+00:00,Bangkok,19.0
2023-01-06 09:00:00+00:00,Bangkok,19.666666666666668
2023-01-06 10:00:00+00:00,Bangkok,20.0
2023-01-06 11:00:00+00:00,Bangkok,20.333333333333332
2023-01-06 12:00:00+00:00,Bangkok,20.666666666666668
2023-01-06 13:00:00+00:00,Bangkok,20.0
2023-01-06 14:00:00+00:00,Bangkok,19.666666666666668
2023-01-06 15:00:00+00:00,Bangkok,19.666666666666668
2023-01-06 16:00:00+00:00,Bangkok,18.666666666666668
2023-01-06 17:00:00+00:00,Bangkok,18.0
2023-01-06 18:00:00+00:00,Bangkok,18.0
2023-01-06 19:00:00+00:00,Bangkok,17.333333333333332
2023-01-06 20:00:00+00:00,Bangkok,17.0
2023-01-06 21:00:00+00:00,Bangkok,16.666666666666668
2023-01-06 22:00:00+00:00,Bangkok,16.666666666666668
2023-01-06 23:00:00+00:00,Bangkok,16.666666666666668
2023-01-07 00:00:00+00:00,Bangkok,16.0
2023-01-07 01:00:00+00:00,Bangkok,15.666666666666666
2023-01-07 02:00:00+00:00,Bangkok,16.0
2023-01-07 03:00:00+00:00,Bangkok,16.0
2023-01-07 04:00:00+00:00,Bangkok,16.333333333333332
2023-01-07 05:00:00+00:00,Bangkok,16.333333333333332
2023-01-07 06:00:00+00:00,Bangkok,16.333333333333332
2023-01-07 07:00:00+00:00,Bangkok,16.333333333333332
2023-01-07 08:00:00+00:00,Bangkok,16.666666666666668
2023-01-07 09:00:00+00:00,Bangkok,17.0
2023-01-07 10:00:00+00:00,Bangkok,17.666666666666668
2023-01-07 11:00:00+00:00,Bangkok,17.666666666666668
2023-01-07 12:00:00+00:00,Bangkok,18.333333333333332
2023-01-07 13:00:00+00:00,Bangkok,18.666666666666668
2023-01-07 14:00:00+00:00,Bangkok,19.0
2023-01-07 15:00:00+00:00,Bangkok,19.666666666666668
2023-01-07 16:00:00+00:00,Bangkok,19.666666666666668
2023-01-07 17:00:00+00:00,Bangkok,20.666666666666668
2023-01-07 18:00:00+00:00,Bangkok,21.333333333333332
2023-01-07 19:00:00+00:00,Bangkok,22.333333333333332
2023-01-07 20:00:00+00:00,Bangkok,23.0
2023-01-07 21:00:00+00:00,Bangkok,24.666666666666668
2023-01-07 22:00:00+00:00,Bangkok,26.0
2023-01-07 23:00:00+00:00,Bangkok,25.0
2023-01-08 00:00:00+00:00,Bangkok,26.0
2023-01-08 01:00:00+00:00,Bangkok,27.333333333333332
2023-01-08 02:00:00+00:00,Bangkok,27.333333333333332
2023-01-08 03:00:00+00:00,Bangkok,28.333333333333332
2023-01-08 04:00:00+00:00,Bangkok,29.333333333333332
2023-01-08 05:00:00+00:00,Bangkok,30.333333333333332
2023-01-08 06:00:00+00:00,Bangkok,31.0
2023-01-08 07:00:00+00:00,Bangkok,31.666666666666668
2023-01-08 08:00:00+00:00,Bangkok,32.0
2023-01-08 09:00:00+00:00,Bangkok,33.0
2023-01-08 10:00:00+00:00,Bangkok,33.333333333333336
2023-01-08 11:00:00+00:00,Bangkok,34.0
2023-01-08 12:00:00+00:00,Bangkok,34.333333333333336
2023-01-08 13:00:00+00:00,Bangkok,35.0
2023-01-08 14:00:00+00:00,Bangkok,35.666666666666664
2023-01-08 15:00:00+00:00,Bangkok,35.666666666666664
2023-01-08 16:00:00+00:00,Bangkok,36.666666666666664
2023-01-08 17:00:00+00:00,Bangkok,37.0
2023-01-08 18:00:00+00:00,Bangkok,37.666666666666664
2023-01-08 19:00:00+00:00,Bangkok,38.0
2023-01-08 20:00:00+00:00,Bangkok,38.333333333333336
2023-01-08 21:00:00+00:00,Bangkok,39.0
2023-01-08 22:00:00+00:00,Bangkok,39.333333333333336
2023-01-08 23:00:00+00:00,Bangkok,40.0
2023-01-09 00:00:00+00:00,Bangkok,40.333333333333336
2023-01-09 01:00:00+00:00,Bangkok,40.333333333333336
2023-01-09 02:00:00+00:00,Bangkok,40.333333333333336
2023-01-09 03:00:00+00:00,Bangkok,41.333333333333336
2023-01-09 04:00:00+00:00,Bangkok,41.333333333333336
2023-01-09 05:00:00+00:00,Bangkok,41.333333333333336
2023-01-09 06:00:00+00:00,Bangkok,41.666666666666664
2023-01-09 07:00:00+00:00,Bangkok,42.0
2023-01-09 08:00:00+00:00,Bangkok,42.333333333333336
2023-01-09 09:00:00+00:00,Bangkok,42.666666666666664
2023-01-09 10:00:00+00:00,Bangkok,43.0
2023-01-09 11:00:00+00:00,Bangkok,43.666666666666664
2023-01-09 12:00:00+00:00,Bangkok,44.333333333333336
2023-01-09 13:00:00+00:00,Bangkok,44.333333333333336
2023-01-09 14:00:00+00:00,Bangkok,44.0
2023-01-09 15:00:00+00:00,Bangkok,44.0
2023-01-09 16:00:00+00:00,Bangkok,43.666666666666664
2023-01-09 17:00:00+00:00,Bangkok,44.0
2023-01-09 18:00:00+00:00,Bangkok,44.0
2023-01-09 19:00:00+00:00,Bangkok,44.0
2023-01-09 20:00:00+00:00,Bangkok,44.333333333333336
2023-01-09 21:00:00+00:00,Bangkok,44.666666666666664
2023-01-09 22:00:00+00:00,Bangkok,44.0
2023-01-09 23:00:00+00:00,Bangkok,44.666666666666664
2023-01-10 00:00:00+00:00,Bangkok,44.333333333333336
2023-01-10 01:00:00+00:00,Bangkok,44.333333333333336
2023-01-10 02:00:00+00:00,Bangkok,44.0
2023-01-10 03:00:00+00:00,Bangkok,44.0
2023-01-10 04:00:00+00:00,Bangkok,43.333333333333336
2023-01-10 05:00:00+00:00,Bangkok,42.333333333333336
2023-01-10 06:00:00+00:00,Bangkok,42.0
2023-01-10 07:00:00+00:00,Bangkok,41.666666666666664
2023-01-10 08:00:00+00:00,Bangkok,41.666666666666664
2023-01-10 09:00:00+00:00,Bangkok,41.333333333333336
2023-01-10 10:00:00+00:00,Bangkok,40.666666666666664
2023-01-10 11:00:00+00:00,Bangkok,40.333333333333336
2023-01-10 12:00:00+00:00,Bangkok,39.333333333333336
2023-01-10 13:00:00+00:00,Bangkok,38.666666666666664
2023-01-10 14:00:00+00:00,Bangkok,37.666666666666664
2023-01-10 15:00:00+00:00,Bangkok,36.666666666666664
2023-01-10 16:00:00+00:00,Bangkok,35.0
2023-01-10 17:00:00+00:00,Bangkok,34.0
2023-01-10 18:00:00+00:00,Bangkok,33.0
2023-01-10 19:00:00+00:00,Bangkok,31.666666666666668
2023-01-10 20:00:00+00:00,Bangkok,30.333333333333332
2023-01-10 21:00:00+00:00,Bangkok,28.666666666666668
2023-01-10 22:00:00+00:00,Bangkok,25.333333333333332
2023-01-10 23:00:00+00:00,Bangkok,24.333333333333332
2023-01-11 00:00:00+00:00,Bangkok,23.333333333333332
2023-01-11 01:00:00+00:00,Bangkok,21.666666666666668
2023-01-11 02:00:00+00:00,Bangkok,20.333333333333332
2023-01-11 03:00:00+00:00,Bangkok,15.333333333333334
2023-01-11 04:00:00+00:00,Bangkok,18.333333333333332
2023-01-11 05:00:00+00:00,Bangkok,17.666666666666668
2023-01-11 06:00:00+00:00,Bangkok,14.333333333333334
2023-01-11 07:00:00+00:00,Bangkok,16.666666666666668
2023-01-11 08:00:00+00:00,Bangkok,17.0
2023-01-11 09:00:00+00:00,Bangkok,14.0
2023-01-11 10:00:00+00:00,Bangkok,14.5
2023-01-11 11:00:00+00:00,Bangkok,16.666666666666668
2023-01-11 12:00:00+00:00,Bangkok,15.0
2023-01-11 13:00:00+00:00,Bangkok,16.0
2023-01-11 14:00:00+00:00,Bangkok,15.666666666666666
2023-01-11 15:00:00+00:00,Bangkok,14.0
2023-01-11 16:00:00+00:00,Bangkok,14.0
2023-01-11 17:00:00+00:00,Bangkok,13.5
2023-01-16 00:00:00+00:00,Bangkok,36.0
2023-01-16 01:00:00+00:00,Bangkok,32.666666666666664
2023-01-16 02:00:00+00:00,Bangkok,30.666666666666668
2023-01-16 03:00:00+00:00,Bangkok,28.0
2023-01-16 04:00:00+00:00,Bangkok,27.666666666666668
2023-01-16 05:00:00+00:00,Bangkok,27.666666666666668
2023-01-16 06:00:00+00:00,Bangkok,28.666666666666668
2023-01-16 07:00:00+00:00,Bangkok,37.333333333333336
2023-01-16 08:00:00+00:00,Bangkok,40.333333333333336
2023-01-16 09:00:00+00:00,Bangkok,40.666666666666664
2023-01-16 10:00:00+00:00,Bangkok,35.0
2023-01-16 11:00:00+00:00,Bangkok,30.0
2023-01-16 12:00:00+00:00,Bangkok,14.0
2023-01-16 13:00:00+00:00,Bangkok,12.666666666666666
2023-01-16 14:00:00+00:00,Bangkok,16.333333333333332
2023-01-16 15:00:00+00:00,Bangkok,24.0
2023-01-16 16:00:00+00:00,Bangkok,28.0
2023-01-16 17:00:00+00:00,Bangkok,28.666666666666668
2023-01-16 18:00:00+00:00,Bangkok,28.333333333333332
2023-01-16 19:00:00+00:00,Bangkok,28.666666666666668
2023-01-16 20:00:00+00:00,Bangkok,28.666666666666668
2023-01-16 21:00:00+00:00,Bangkok,27.0
2023-01-16 22:00:00+00:00,Bangkok,26.666666666666668
2023-01-16 23:00:00+00:00,Bangkok,26.0
2023-01-17 00:00:00+00:00,Bangkok,25.666666666666668
2023-01-17 01:00:00+00:00,Bangkok,25.666666666666668
2023-01-17 02:00:00+00:00,Bangkok,26.0
2023-01-17 03:00:00+00:00,Bangkok,26.0
2023-01-17 04:00:00+00:00,Bangkok,26.0
2023-01-17 05:00:00+00:00,Bangkok,25.666666666666668
2023-01-17 06:00:00+00:00,Bangkok,25.666666666666668
2023-01-17 07:00:00+00:00,Bangkok,26.0
2023-01-17 08:00:00+00:00,Bangkok,26.666666666666668
2023-01-17 09:00:00+00:00,Bangkok,27.333333333333332
2023-01-17 10:00:00+00:00,Bangkok,28.333333333333332
2023-01-17 11:00:00+00:00,Bangkok,29.0
2023-01-17 12:00:00+00:00,Bangkok,30.0
2023-01-17 13:00:00+00:00,Bangkok,30.333333333333332
2023-01-17 14:00:00+00:00,Bangkok,30.333333333333332
2023-01-17 15:00:00+00:00,Bangkok,31.666666666666668
2023-01-17 16:00:00+00:00,Bangkok,33.0
2023-01-17 17:00:00+00:00,Bangkok,34.666666666666664
2023-01-17 18:00:00+00:00,Bangkok,36.0
2023-01-17 19:00:00+00:00,Bangkok,37.666666666666664
2023-01-17 20:00:00+00:00,Bangkok,39.0
2023-01-17 21:00:00+00:00,Bangkok,40.0
2023-01-17 22:00:00+00:00,Bangkok,38.333333333333336
2023-01-17 23:00:00+00:00,Bangkok,38.666666666666664
2023-01-18 00:00:00+00:00,Bangkok,39.0
2023-01-18 01:00:00+00:00,Bangkok,39.0
2023-01-18 02:00:00+00:00,Bangkok,38.666666666666664
2023-01-18 03:00:00+00:00,Bangkok,38.666666666666664
2023-01-18 04:00:00+00:00,Bangkok,38.0
2023-01-18 05:00:00+00:00,Bangkok,38.0
2023-01-18 06:00:00+00:00,Bangkok,37.0
2023-01-18 07:00:00+00:00,Bangkok,37.0
2023-01-18 08:00:00+00:00,Bangkok,37.333333333333336
2023-01-18 09:00:00+00:00,Bangkok,37.0
2023-01-18 10:00:00+00:00,Bangkok,36.333333333333336
2023-01-18 11:00:00+00:00,Bangkok,36.0
2023-01-18 12:00:00+00:00,Bangkok,35.666666666666664
2023-01-18 13:00:00+00:00,Bangkok,35.0
2023-01-18 14:00:00+00:00,Bangkok,34.333333333333336
2023-01-18 15:00:00+00:00,Bangkok,33.666666666666664
2023-01-18 16:00:00+00:00,Bangkok,32.333333333333336
2023-01-18 17:00:00+00:00,Bangkok,31.333333333333332
2023-01-18 18:00:00+00:00,Bangkok,30.333333333333332
2023-01-18 19:00:00+00:00,Bangkok,29.666666666666668
2023-01-18 20:00:00+00:00,Bangkok,28.666666666666668
2023-01-18 21:00:00+00:00,Bangkok,27.666666666666668
2023-01-18 22:00:00+00:00,Bangkok,25.333333333333332
2023-01-18 23:00:00+00:00,Bangkok,24.666666666666668
2023-01-19 00:00:00+00:00,Bangkok,24.333333333333332
2023-01-19 01:00:00+00:00,Bangkok,28.0
2023-01-19 02:00:00+00:00,Bangkok,24.0
2023-01-19 03:00:00+00:00,Bangkok,24.333333333333332
2023-01-19 04:00:00+00:00,Bangkok,24.333333333333332
2023-01-19 05:00:00+00:00,Bangkok,24.666666666666668
2023-01-19 06:00:00+00:00,Bangkok,25.0
2023-01-19 07:00:00+00:00,Bangkok,25.0
2023-01-19 08:00:00+00:00,Bangkok,25.666666666666668
2023-01-19 09:00:00+00:00,Bangkok,42.333333333333336
2023-01-19 10:00:00+00:00,Bangkok,26.666666666666668
2023-01-19 11:00:00+00:00,Bangkok,22.0
2023-01-19 12:00:00+00:00,Bangkok,27.333333333333332
2023-01-19 13:00:00+00:00,Bangkok,27.0
2023-01-19 14:00:00+00:00,Bangkok,27.333333333333332
2023-01-19 15:00:00+00:00,Bangkok,27.333333333333332
2023-01-19 16:00:00+00:00,Bangkok,27.0
2023-01-19 17:00:00+00:00,Bangkok,27.333333333333332
2023-01-19 18:00:00+00:00,Bangkok,27.333333333333332
2023-01-19 19:00:00+00:00,Bangkok,28.0
2023-01-19 20:00:00+00:00,Bangkok,42.333333333333336
2023-01-19 21:00:00+00:00,Bangkok,29.666666666666668
2023-01-19 22:00:00+00:00,Bangkok,30.333333333333332
2023-01-19 23:00:00+00:00,Bangkok,30.0
2023-01-20 00:00:00+00:00,Bangkok,30.333333333333332
2023-01-20 01:00:00+00:00,Bangkok,30.666666666666668
2023-01-20 02:00:00+00:00,Bangkok,31.333333333333332
2023-01-20 03:00:00+00:00,Bangkok,31.333333333333332
2023-01-20 04:00:00+00:00,Bangkok,31.0
2023-01-20 05:00:00+00:00,Bangkok,31.0
2023-01-20 06:00:00+00:00,Bangkok,30.666666666666668
2023-01-20 07:00:00+00:00,Bangkok,30.666666666666668
2023-01-20 08:00:00+00:00,Bangkok,31.0
2023-01-20 09:00:00+00:00,Bangkok,31.0
2023-01-20 10:00:00+00:00,Bangkok,31.666666666666668
2023-01-20 11:00:00+00:00,Bangkok,31.666666666666668
2023-01-20 12:00:00+00:00,Bangkok,31.666666666666668
2023-01-20 13:00:00+00:00,Bangkok,31.0
2023-01-20 14:00:00+00:00,Bangkok,30.666666666666668
2023-01-20 15:00:00+00:00,Bangkok,30.666666666666668
2023-01-20 16:00:00+00:00,Bangkok,30.666666666666668
2023-01-20 17:00:00+00:00,Bangkok,30.333333333333332
2023-01-20 18:00:00+00:00,Bangkok,30.666666666666668
2023-01-20 19:00:00+00:00,Bangkok,31.0
2023-01-20 20:00:00+00:00,Bangkok,31.0
2023-01-20 21:00:00+00:00,Bangkok,31.0
2023-01-20 22:00:00+00:00,Bangkok,31.333333333333332
2023-01-20 23:00:00+00:00,Bangkok,31.0
2023-01-21 00:00:00+00:00,Bangkok,30.666666666666668
2023-01-21 01:00:00+00:00,Bangkok,30.666666666666668
2023-01-21 02:00:00+00:00,Bangkok,31.0
2023-01-21 03:00:00+00:00,Bangkok,30.666666666666668
2023-01-21 04:00:00+00:00,Bangkok,31.0
2023-01-21 05:00:00+00:00,Bangkok,31.0
2023-01-21 06:00:00+00:00,Bangkok,31.0
2023-01-21 07:00:00+00:00,Bangkok,31.333333333333332
2023-01-21 08:00:00+00:00,Bangkok,31.0
2023-01-21 09:00:00+00:00,Bangkok,31.666666666666668
2023-01-21 10:00:00+00:00,Bangkok,32.666666666666664
2023-01-21 11:00:00+00:00,Bangkok,32.666666666666664
2023-01-21 12:00:00+00:00,Bangkok,32.333333333333336
2023-01-21 13:00:00+00:00,Bangkok,32.666666666666664
2023-01-21 14:00:00+00:00,Bangkok,32.666666666666664
2023-01-21 15:00:00+00:00,Bangkok,33.333333333333336
2023-01-21 16:00:00+00:00,Bangkok,34.333333333333336
2023-01-21 17:00:00+00:00,Bangkok,35.666666666666664
2023-01-21 18:00:00+00:00,Bangkok,36.666666666666664
2023-01-21 19:00:00+00:00,Bangkok,37.333333333333336
2023-01-21 20:00:00+00:00,Bangkok,38.666666666666664
2023-01-21 21:00:00+00:00,Bangkok,39.333333333333336
2023-01-21 22:00:00+00:00,Bangkok,39.666666666666664
2023-01-21 23:00:00+00:00,Bangkok,41.0
2023-01-23 00:00:00+00:00,Bangkok,48.333333333333336
2023-01-23 01:00:00+00:00,Bangkok,48.333333333333336
2023-01-23 02:00:00+00:00,Bangkok,49.666666666666664
2023-01-23 03:00:00+00:00,Bangkok,50.666666666666664
2023-01-23 04:00:00+00:00,Bangkok,51.666666666666664
2023-01-23 05:00:00+00:00,Bangkok,52.333333333333336
2023-01-23 06:00:00+00:00,Bangkok,52.666666666666664
2023-01-23 07:00:00+00:00,Bangkok,53.333333333333336
2023-01-23 08:00:00+00:00,Bangkok,53.666666666666664
2023-01-23 09:00:00+00:00,Bangkok,40.0
2023-01-23 10:00:00+00:00,Bangkok,53.666666666666664
2023-01-23 11:00:00+00:00,Bangkok,54.0
2023-01-23 12:00:00+00:00,Bangkok,54.0
2023-01-23 13:00:00+00:00,Bangkok,54.333333333333336
2023-01-23 14:00:00+00:00,Bangkok,56.333333333333336
2023-01-23 15:00:00+00:00,Bangkok,54.333333333333336
2023-01-23 16:00:00+00:00,Bangkok,54.333333333333336
2023-01-23 17:00:00+00:00,Bangkok,54.666666666666664
2023-01-23 18:00:00+00:00,Bangkok,54.333333333333336
2023-01-23 19:00:00+00:00,Bangkok,54.666666666666664
2023-01-23 20:00:00+00:00,Bangkok,56.0
2023-01-23 21:00:00+00:00,Bangkok,56.666666666666664
2023-01-23 22:00:00+00:00,Bangkok,57.333333333333336
2023-01-23 23:00:00+00:00,Bangkok,58.666666666666664
2023-01-24 00:00:00+00:00,Bangkok,59.666666666666664
2023-01-24 01:00:00+00:00,Bangkok,60.0
2023-01-24 02:00:00+00:00,Bangkok,60.666666666666664
2023-01-24 03:00:00+00:00,Bangkok,61.0
2023-01-24 04:00:00+00:00,Bangkok,61.0
2023-01-24 05:00:00+00:00,Bangkok,61.0
2023-01-24 06:00:00+00:00,Bangkok,61.0
2023-01-24 07:00:00+00:00,Bangkok,60.333333333333336
2023-01-24 08:00:00+00:00,Bangkok,60.0
2023-01-24 09:00:00+00:00,Bangkok,45.333333333333336
2023-01-24 10:00:00+00:00,Bangkok,60.666666666666664
2023-01-24 11:00:00+00:00,Bangkok,60.333333333333336
2023-01-24 12:00:00+00:00,Bangkok,59.333333333333336
2023-01-24 13:00:00+00:00,Bangkok,59.0
2023-01-24 14:00:00+00:00,Bangkok,58.0
2023-01-24 15:00:00+00:00,Bangkok,56.333333333333336
2023-01-24 16:00:00+00:00,Bangkok,21.666666666666668
2023-01-24 17:00:00+00:00,Bangkok,19.333333333333332
2023-01-24 18:00:00+00:00,Bangkok,16.666666666666668
2023-01-24 19:00:00+00:00,Bangkok,14.0
2023-01-24 20:00:00+00:00,Bangkok,30.0
2023-01-24 21:00:00+00:00,Bangkok,43.333333333333336
2023-01-24 22:00:00+00:00,Bangkok,39.666666666666664
2023-01-24 23:00:00+00:00,Bangkok,36.333333333333336
2023-01-25 00:00:00+00:00,Bangkok,34.0
2023-01-25 01:00:00+00:00,Bangkok,31.333333333333332
2023-01-25 02:00:00+00:00,Bangkok,28.666666666666668
2023-01-25 03:00:00+00:00,Bangkok,26.666666666666668
2023-01-25 04:00:00+00:00,Bangkok,24.666666666666668
2023-01-25 05:00:00+00:00,Bangkok,23.666666666666668
2023-01-25 06:00:00+00:00,Bangkok,23.0
2023-01-25 07:00:00+00:00,Bangkok,23.0
2023-01-25 08:00:00+00:00,Bangkok,22.333333333333332
2023-01-25 09:00:00+00:00,Bangkok,22.666666666666668
2023-01-25 10:00:00+00:00,Bangkok,23.333333333333332
2023-01-25 11:00:00+00:00,Bangkok,23.666666666666668
2023-01-25 12:00:00+00:00,Bangkok,23.666666666666668
2023-01-25 13:00:00+00:00,Bangkok,24.666666666666668
2023-01-25 14:00:00+00:00,Bangkok,24.666666666666668
2023-01-25 15:00:00+00:00,Bangkok,25.333333333333332
2023-01-25 16:00:00+00:00,Bangkok,25.666666666666668
2023-01-25 17:00:00+00:00,Bangkok,26.666666666666668
2023-01-25 18:00:00+00:00,Bangkok,28.0
2023-01-25 19:00:00+00:00,Bangkok,29.333333333333332
2023-01-25 20:00:00+00:00,Bangkok,31.0
2023-01-25 21:00:00+00:00,Bangkok,33.0
